,id_column,annotate_text,label,annotated_at
0,12616,<b>Raw:</b> Instamart not having Haldiram's purple chips is a huge problem in my life. https://t.co/rt1VNfHisz<br><b>Clean</b>: instamart not having haldirams purple chips is a huge problem in my life,full_standard_english,13/12/2022 1:26
1,4288,"<b>Raw:</b> #PMInKannauj
PM Modi said that UP is one of the top states in providing pucca houses to the poor; women are getting gas connections; lakhs of farmers are getting benefit of PM Kisan Samman Nidhi; all these due to double engine govt.<br><b>Clean</b>: pm modi said that up is one of the top states in providing pucca houses to the poor women are getting gas connections lakhs of farmers are getting benefit of pm kisan samman nidhi all these due to double engine govt",non_standard_english,13/12/2022 1:28
2,9115,"<b>Raw:</b> HAPPY BIRTHDAY DEAR ADHYA 🎂
💐GOD BLESS YOU AND MAKE YOU HAPPY 🎉 @ INDIRAPURAM KARATE SCHOOL https://t.co/sZf9L1LUi6<br><b>Clean</b>: happy birthday dear adhya god bless you and make you happy indirapuram karate school",not-syntactic_standard_english,13/12/2022 1:33
3,9286,"<b>Raw:</b> CBI no more a 'caged parrot', says Law Minister after CJI said about the need for CBI to be impartial:1st remark by a SC judge in coal scam cases against UPA Law Minister :Minister was sacked:Who wants CBI to be independent:Why no CBI act till  today:Why it's powers curtailed?<br><b>Clean</b>: cbi no more a caged parrot says law minister after cji said about the need for cbi to be impartial1st remark by a sc judge in coal scam cases against upa law minister minister was sackedwho wants cbi to be independentwhy no cbi act till todaywhy its powers curtailed",not-syntactic_standard_english,13/12/2022 1:34
4,15252,"<b>Raw:</b> Damn. All these 'apolitical' men suddenly on WhatsApp posting tons of statuses on Depp. 
It's not about the case, it's more about your incel inclinations.<br><b>Clean</b>: damn all these apolitical men suddenly on whatsapp posting tons of statuses on depp its not about the case its more about your incel inclinations",non_standard_english,13/12/2022 1:34
5,11425,<b>Raw:</b> @sherlockk_h Happened with me bro... I lost myself... Trying to get back InshaAllah...<br><b>Clean</b>: happened with me bro i lost myself trying to get back inshaallah,non_standard_english,13/12/2022 1:34
6,14587,<b>Raw:</b> J&amp;K Police cop Mudasir attained martyrdom in an encounter in which three Pakistani terrorists got killed today in Baramulla. RIP Braveheart. https://t.co/mE6AK6wxYy<br><b>Clean</b>: jandk police cop mudasir attained martyrdom in an encounter in which three pakistani terrorists got killed today in baramulla rip braveheart,not-syntactic_standard_english,13/12/2022 1:34
7,7763,"<b>Raw:</b> The Kashmir Files or Hate, Business, Politics…

@vivekagnihotri Bro🤑🤑💰💵 

#TheKashmirFiles #BloodyBusiness #HateTrade #stophateforprofit<br><b>Clean</b>: the kashmir files or hate business politics bro",not-syntactic_standard_english,13/12/2022 1:34
8,1695,"<b>Raw:</b> Just posted a photo @ New Delhi,india https://t.co/JxLRXTHBUw<br><b>Clean</b>: just posted a photo new delhiindia",,13/12/2022 1:34
9,6057,"<b>Raw:</b> Just posted a photo @ Rohini, Delhi https://t.co/3jiltUh3we<br><b>Clean</b>: just posted a photo rohini delhi",,13/12/2022 1:34
10,3255,<b>Raw:</b> Please help me GDA contractor manoj kumar M-9811704045  my 8 monthly pending is not giving and hit me. https://t.co/CeOKnkdPqY<br><b>Clean</b>: please help me gda contractor manoj kumar m 9811704045 my 8 monthly pending is not giving and hit me,not-syntactic_standard_english,13/12/2022 1:35
